Index,movie_title,genres,title_year,imdb_score,num_critic_for_reviews,duration,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,aspect_ratio,movie_facebook_likes,color,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,director_name,director_facebook_likes
2940,Robot_&_Frank,Comedy|Crime|Drama|Sci-Fi,2012,7.1,252,89,3325638,52509,1980,3,burglary|dementia|near_future|robot|thief,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84,English,USA,PG-13,2500000,2.35,13000,Color,Frank_Langella,902,Joshua_Ormond,291,Ana_Gasteyer,215,Jake_Schreier,14
2941,Robot_Chicken,Animation|Comedy,N\A,7.8,38,11,N\A,32923,11,0,celebrity|robot|satire|sketch_comedy|stop_motion_animation,http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1,75,English,USA,TV-MA,N\A,1.33,1000,Color,Matthew_Senreich,11,Seth_Green,0,Breckin_Meyer,0,N\A,N\A
2942,Robots,Adventure|Animation|Comedy|Family|Sci-Fi,2005,6.3,163,91,128200012,103022,1804,1,actor_voicing_multiple_characters|box_office_hit|coffee|plate|robot,http://www.imdb.com/title/tt0358082/?ref_=fn_tt_tt_1,269,English,USA,PG,75000000,1.85,0,Color,Jim_Broadbent,1000,Drew_Carey,311,Paula_Abdul,208,Chris_Wedge,77
2943,Rock_of_Ages,Comedy|Drama|Musical|Romance,2012,5.9,360,136,38509342,61995,712,7,concert|love|music_industry|panties|pole_dancer,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,356,English,USA,PG-13,75000000,2.35,33000,Color,James_Martin_Kelly,394,Shane_Hartline,217,Celina_Beach,66,Adam_Shankman,163
2944,Rock_Star,Drama|Music,2001,6.2,107,105,16991902,34592,1265,0,cover_band|fired_from_a_job|heavy_metal|rock_star|tribute_band,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,191,English,USA,R,57000000,2.35,0,Color,Beth_Grant,628,Dagmara_Dominczyk,316,Matthew_Glave,108,Stephen_Herek,65
2945,Rockaway,Action|Crime|Drama|Thriller,2007,4.6,8,90,N\A,355,2395,1,one_word_title,http://www.imdb.com/title/tt0796355/?ref_=fn_tt_tt_1,6,English,USA,R,2000000,2.35,44,Color,Nicholas_Gonzalez,601,Mario_Cimarro,453,Ricardo_Chavira,372,Jeff_Crook,5
2946,Rocket_Singh:_Salesman_of_the_Year,Comedy|Drama,2009,7.5,14,150,N\A,11010,1052,1,boss|computer|honesty|sales|salesman,http://www.imdb.com/title/tt1434447/?ref_=fn_tt_tt_1,35,Hindi,India,N\A,N\A,N\A,773,Color,Ranbir_Kapoor,964,Shazahn_Padamsee,22,Gauhar_Khan,20,Shimit_Amin,6
2947,RocknRolla,Action|Crime|Thriller,2008,7.3,209,114,5694401,194489,46944,4,accountant|finger_gun|homosexual|killed_in_an_elevator|painting,http://www.imdb.com/title/tt1032755/?ref_=fn_tt_tt_1,192,English,UK,R,18000000,2.35,12000,Color,Tom_Hardy,27000,Gerard_Butler,18000,Tom_Wilkinson,1000,Guy_Ritchie,0
2948,Rocky,Drama|Sport,1976,8.1,141,145,117235247,375240,16094,0,boxer|hometown_hero|philadelphia_pennsylvania|protective_male|training,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,542,English,USA,PG,960000,1.33,0,Color,Sylvester_Stallone,13000,Burgess_Meredith,1000,Carl_Weathers,794,John_G._Avildsen,80
2949,Rocky_Balboa,Drama|Sport,2006,7.2,285,139,70269171,162130,15111,0,boxing|fight|heavyweight_champion|restaurant|retired_boxer,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,962,English,USA,PG,24000000,1.85,0,Color,Sylvester_Stallone,13000,Burt_Young,683,Mike_Tyson,461,Sylvester_Stallone,13000
2950,Rodeo_Girl,Family,2016,5.7,1,108,N\A,62,1628,2,N\A,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,4,English,USA,PG,500000,N\A,0,Color,Carrie_Bradstreet,466,Joel_Paul_Reisig,431,Yassie_Hawkes,317,Joel_Paul_Reisig,431
2951,Roger_&_Me,Documentary,1989,7.5,40,91,6706368,22800,1048,0,factory|flint_michigan|general_motors|michigan|quest,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,133,English,USA,R,160000,1.66,667,Color,Michael_Moore,909,Pat_Boone,91,Bob_Eubanks,42,Michael_Moore,909
2952,Rogue,Action|Crime|Drama|Thriller,N\A,6.8,6,50,N\A,1781,3276,0,cheating_wife|extramarital_affair|female_lead|undercover|unfaithfulness,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1,23,English,USA,N\A,N\A,N\A,532,Color,Cole_Hauser,787,Sarah_Carter,748,Derek_Luke,543,N\A,N\A
2953,Role_Models,Comedy,2008,6.9,173,101,67266300,195255,3400,1,absent_father|big_brother|community_service|live_action_role_playing|peter_pan_syndrome,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,170,English,Germany,R,28000000,1.85,0,Color,Joe_Lo_Truglio,833,Ken_Marino,543,Bobb'e_J._Thompson,526,David_Wain,136
2954,Roll_Bounce,Comedy|Drama|Music|Romance,2005,6,55,112,17378977,5585,7552,0,1970s|boy|competition|roller_skates|tubesocks,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1,75,English,USA,PG-13,N\A,2.35,997,Color,Jurnee_Smollett-Bell,2000,Brandon_T._Jackson,918,Shad_Moss,826,Malcolm_D._Lee,92
2955,Rollerball,Action|Sci-Fi|Sport,2002,3,151,98,18990542,22264,2763,3,ball|blood|skating|song|year_2005,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,289,English,USA,R,70000000,2.35,584,Color,LL_Cool_J,1000,Chris_Klein,841,Andrew_Bryniarski,390,John_McTiernan,323
2956,Romance_&_Cigarettes,Comedy|Musical|Romance,2005,6.3,87,105,540085,10052,28004,0,anal_sex|death|dream|poem|sex,http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1,69,English,USA,R,N\A,2.35,0,Color,Kate_Winslet,14000,Steve_Buscemi,12000,Eddie_Izzard,776,John_Turturro,0
2957,Romantic_Schemer,Romance,2015,5.1,N\A,N\A,N\A,172,17,2,N\A,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,N\A,English,USA,PG-13,125000,N\A,0,Color,Diane_Sorrentino,17,Valentine,0,N\A,N\A,Valentine,0
2958,Romeo_+_Juliet,Drama|Romance,1996,6.8,106,120,46338728,167750,33791,2,hawaiian_shirt|love|shakespeare_adaptation|shakespeare_play|star_crossed_lovers,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,506,English,USA,PG-13,14500000,2.35,10000,Color,Leonardo_DiCaprio,29000,Harold_Perrineau,1000,Brian_Dennehy,954,Baz_Luhrmann,1000
2959,Romeo_Is_Bleeding,Action|Crime|Drama|Thriller,1993,6.6,30,100,3275585,10735,13160,1,detective|police|protection|russian|sergeant,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88,English,UK,R,11500000,1.85,561,Color,Gary_Oldman,10000,Michael_Wincott,721,Lena_Olin,541,Peter_Medak,34
2960,Romeo_Must_Die,Action|Crime|Thriller,2000,6.1,70,115,55973336,57040,9082,1,death|hong_kong|kung_fu|prison|waterfront,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,365,English,USA,R,25000000,2.35,0,Color,Jet_Li,5000,Delroy_Lindo,848,Aaliyah,775,Andrzej_Bartkowiak,43
2961,Ronin,Action|Adventure|Crime|Thriller,1998,7.3,149,122,41609593,145422,24270,2,case|ex_kgb|ronin|russian|suitcase,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,572,English,UK,R,55000000,2.35,0,Color,Robert_De_Niro,22000,Natascha_McElhone,2000,Michael_Lonsdale,135,John_Frankenheimer,287
2962,Room,Drama,2015,8.3,421,118,14677654,161288,2499,0,based_on_novel|escape|imprisonment|kidnapping|mother_son_relationship,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,351,English,Ireland,R,13000000,2.35,72000,Color,Joan_Allen,805,Jacob_Tremblay,681,Cas_Anvar,491,Lenny_Abrahamson,412
2963,Rosemary's_Baby,Drama|Horror,1968,8,215,136,N\A,140527,2997,0,devil_worship|incubus|paranoia|raped_by_a_demon|satanism,http://www.imdb.com/title/tt0063522/?ref_=fn_tt_tt_1,447,English,USA,R,2300000,1.85,13000,Color,John_Cassavetes,917,Mia_Farrow,563,Charles_Grodin,449,Roman_Polanski,2000
2964,Rosewater,Biography|Drama,2014,6.6,129,103,3093491,8307,1283,0,based_on_true_story|hijab|journalism|prison|reference_to_mahmoud_ahmedinejad,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,37,English,USA,R,5000000,1.85,5000,Color,Numan_Acar,374,Claire_Foy,362,Haluk_Bilginer,241,Jon_Stewart,593
2965,Rotor_DR1,Family|Sci-Fi,2015,3.4,4,98,N\A,209,199,2,drone|playing_with_gun|post_apocalypse|road_trip|working_class_family,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,8,English,USA,N\A,350000,2.35,240,Color,Tom_E._Nicholson,196,Natalie_Welch,3,Christian_Kapper,0,Chad_Kapper,0
2966,Rounders,Crime|Drama,1998,7.4,128,121,22905674,121676,14890,2,breasts|cult_film|loan_shark|poker|reference_to_christy_turlington,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,290,English,USA,R,12000000,2.35,0,Color,Matt_Damon,13000,Martin_Landau,940,Gretchen_Mol,599,John_Dahl,131
2967,Royal_Kill,Action|Thriller,2009,3.2,8,90,N\A,476,689,0,assassin|female_assassin|kingdom|martial_arts|mission,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,18,English,USA,PG-13,350000,N\A,53,Color,Lalaine,502,Alexander_Wraith,119,Darren_Kendrick,32,Babar_Ahmed,0
2968,Rubber,Comedy|Fantasy|Horror,2010,5.8,230,82,98017,26185,1498,0,desert|dump|show|spectator|tire,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,170,English,France,R,500000,1.85,46000,Color,Haley_Ramm,353,Jack_Plotnick,248,Cecelia_Antoinette,196,Quentin_Dupieux,248
2969,Ruby_in_Paradise,Drama|Romance,1993,7.2,11,114,1001437,2039,423,1,desire|florida|identity|resort_town|sales,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28,English,USA,R,800000,1.85,81,Color,Allison_Dean,159,Todd_Field,143,Dorothy_Lyman,86,Victor_Nunez,9
2970,Rudderless,Comedy|Drama|Music,2014,7.5,44,105,37440,12672,1986,1,demo_tape|directed_by_cast_member|grieving_father|guitar|guitar_player,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,60,English,USA,R,5000000,N\A,0,Color,Billy_Crudup,745,Felicity_Huffman,508,David_Adam_Flannery,394,William_H._Macy,0
2971,Rugrats_Go_Wild,Adventure|Animation|Comedy|Family|Fantasy|Musical,2003,5.6,45,80,39399750,5674,3017,0,kid|oxygen|rugrats|trapped_underwater|underwater,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,35,English,USA,PG,25000000,2.35,329,Color,Elizabeth_Daily,971,Cree_Summer,503,Nancy_Cartwright,362,John_Eng,0
2972,Rugrats_in_Paris:_The_Movie,Adventure|Animation|Comedy|Family|Romance,2000,6.1,41,78,76501438,8146,4527,0,amusement_park|baby|france|paris_france|villain,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,49,English,Germany,G,30000000,1.85,181,Color,Elizabeth_Daily,971,Casey_Kasem,844,Debbie_Reynolds,786,Stig_Bergqvist,0
2973,Rules_of_Engagement,Comedy|Romance,N\A,7.3,8,22,N\A,26404,2064,3,fiance|fiancee|magazine_editor|naivety|womanizer,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1,41,English,USA,TV-PG,N\A,1.78,0,Color,Bianca_Kajlich,732,Oliver_Hudson,607,Adhir_Kalyan,402,N\A,N\A
2974,Rumble_in_the_Bronx,Action|Comedy,1995,6.7,62,89,32333860,29843,407,1,fight|gang|greed|street_gang|wedding,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,81,Cantonese,Hong_Kong,R,7500000,2.35,0,Color,Françoise_Yip,186,Anita_Mui,147,Garvin_Cross,36,Stanley_Tong,7
2975,"Run,_Fatboy,_Run",Comedy|Romance|Sport,2007,6.6,168,100,5998971,58509,1022,0,blister|gym|marathon|training|wedding,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,143,English,UK,PG-13,N\A,2.35,0,Color,Dylan_Moran,427,Iddo_Goldberg,269,India_de_Beaufort,231,David_Schwimmer,0
2976,"Run,_Hide,_Die",Horror|Thriller,2012,3.7,7,75,N\A,106,638,0,N\A,http://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1,5,English,USA,N\A,50000,2.35,225,Color,Julianne_Gabert,252,Thomas_Brophy,132,Ronee_Collins,130,Collin_Joseph_Neal,14
2977,Run_All_Night,Action|Crime|Drama|Thriller,2015,6.6,236,114,26442251,76010,16992,2,death|drug_dealer|limousine|limousine_driver|one_night,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,205,English,USA,R,50000000,2.35,15000,Color,Liam_Neeson,14000,Common,988,Bruce_McGill,655,Jaume_Collet-Serra,174
2978,Run_Lola_Run,Crime|Drama,1998,7.8,181,81,7267324,161471,623,1,bechdel_test_failed|money|multiple_outcomes|repeated_event|subway,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,709,German,Germany,R,3500000,1.85,0,_Black_and_White,Moritz_Bleibtreu,486,Ludger_Pistor,37,Armin_Rohde,34,Tom_Tykwer,670
2979,Runaway_Bride,Comedy|Romance,1999,5.5,103,116,152149590,74274,12790,2,bride|columnist|journalist|maryland|wedding,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1,255,English,USA,PG,70000000,2.35,0,Color,Julia_Roberts,8000,Christopher_Meloni,3000,Hector_Elizondo,995,Garry_Marshall,0
2980,Runner_Runner,Crime|Thriller,2013,5.6,184,88,19316646,52069,5706,3,costa_rica|fbi_agent|gambling|money|online_gambling,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1,95,English,USA,R,30000000,2.35,0,Color,Justin_Timberlake,3000,John_Heard,697,David_Costabile,681,Brad_Furman,65
2981,Running_Forever,Family,2015,8.6,N\A,88,N\A,8,3021,2,N\A,http://www.imdb.com/title/tt4453560/?ref_=fn_tt_tt_1,N\A,English,USA,N\A,5000000,N\A,49,Color,David_Raizor,784,Cody_Howard,763,Martin_Kove,668,Mike_Mayhall,14
2982,Running_Scared,Action|Crime|Drama|Thriller,2006,7.4,157,122,6855137,88590,27381,2,adult_child_friendship|corrupt_cop|fistfight|gangster|thug,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1,419,English,Germany,R,17000000,2.35,0,Color,Paul_Walker,23000,Chazz_Palminteri,979,Ivana_Milicevic,834,Wayne_Kramer,47
2983,Running_with_Scissors,Comedy|Drama,2006,6.2,132,122,6754898,20000,1291,0,alcoholic|fame|therapist|writer|writing,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,188,English,USA,R,12000000,2.35,0,Color,Jill_Clayburgh,433,Joseph_Cross,398,Dagmara_Dominczyk,316,Ryan_Murphy,708
2984,Rush,Action|Biography|Drama|Sport,2013,8.1,393,123,26903709,312629,37206,0,1970s|female_rear_nudity|formula_1|rivalry|sex_with_a_nurse,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475,English,UK,R,38000000,2.35,83000,Color,Chris_Hemsworth,26000,Olivia_Wilde,10000,Alexandra_Maria_Lara,471,Ron_Howard,2000
2985,Rush_Hour,Action|Comedy|Crime,N\A,5.8,5,43,N\A,2185,2255,2,N\A,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1,30,English,USA,TV-14,N\A,16,0,Color,Jon_Foo,778,Aimee_Garcia,618,Wendie_Malick,452,N\A,N\A
2986,Rush_Hour_2,Action|Comedy|Crime|Thriller,2001,6.6,127,90,226138454,160440,664,2,boat|gang|hong_kong|triad|vacation,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1,394,English,USA,PG-13,90000000,2.35,0,Color,Mei_Melançon,191,John_Lone,165,Harris_Yulin,141,Brett_Ratner,420
2987,Rush_Hour_3,Action|Comedy|Crime|Thriller,2007,6.2,162,91,140080850,121084,1125,2,ambassador|assassination|chinese|french|triad,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1,221,English,USA,PG-13,140000000,2.35,0,Color,Tzi_Ma,268,Dana_Ivey,268,Noémie_Lenoir,173,Brett_Ratner,420
2988,Rushmore,Comedy|Drama,1998,7.7,179,93,17096053,134458,15716,2,coming_of_age|friendship|private_school|student|teacher,http://www.imdb.com/title/tt0128445/?ref_=fn_tt_tt_1,640,English,USA,R,9000000,2.35,5000,Color,Bill_Murray,13000,Connie_Nielsen,933,Olivia_Williams,766,Wes_Anderson,0
2989,Rust,Drama,2010,5.7,3,95,N\A,300,1056,1,N\A,http://www.imdb.com/title/tt1360826/?ref_=fn_tt_tt_1,8,English,Canada,PG,250000,1.78,141,Color,Corbin_Bernsen,1000,Lorne_Cardinal,53,Kirsten_Collins,3,Corbin_Bernsen,1000
2990,S.W.A.T.,Action|Adventure|Crime|Thriller,2003,6,144,117,116643346,119807,14486,1,hostage|police|prison|swat_team|training,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1,340,English,USA,PG-13,80000000,2.35,0,Color,Jeremy_Renner,10000,Josh_Charles,1000,LL_Cool_J,1000,Clark_Johnson,69
2991,Sabotage,Action|Crime|Drama|Thriller,2014,5.7,233,109,10499968,47498,1458,3,dea|drug_cartel|kicked_in_the_crotch|strip_club|tough_girl,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,212,English,USA,R,35000000,1.85,10000,Color,Mireille_Enos,1000,Martin_Donovan,206,Maurice_Compte,120,David_Ayer,453
2992,Sabotage,Action|Crime|Drama|Thriller,2014,5.7,233,109,10499968,47502,1458,3,dea|drug_cartel|kicked_in_the_crotch|strip_club|tough_girl,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,212,English,USA,R,35000000,1.85,10000,Color,Mireille_Enos,1000,Martin_Donovan,206,Maurice_Compte,120,David_Ayer,453
2993,"Sabrina,_the_Teenage_Witch",Comedy|Family|Fantasy,N\A,6.6,20,22,N\A,24420,2433,1,female_protagonist|hereditary_gift_of_witchcraft|magic|supernatural|witch,http://www.imdb.com/title/tt0115341/?ref_=fn_tt_tt_1,94,English,USA,TV-G,3000000,1.33,990,Color,Nate_Richert,870,Soleil_Moon_Frye,558,Caroline_Rhea,271,N\A,N\A
2994,Safe,Action|Crime|Thriller,2012,6.5,258,94,17120019,83097,27759,2,bodyguard|gang_war|russian|russian_mafia|triad,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,134,English,USA,R,30000000,2.35,12000,Color,Jason_Statham,26000,Reggie_Lee,828,Robert_John_Burke,317,Boaz_Yakin,132
2995,Safe_Haven,Drama|Romance|Thriller,2013,6.7,184,115,71346930,78008,1554,0,abusive_husband|chick_flick|north_carolina|secret|widower,http://www.imdb.com/title/tt1702439/?ref_=fn_tt_tt_1,160,English,USA,PG-13,28000000,2.35,23000,Color,David_Lyons,576,Noah_Lomax,447,Mimi_Kirkland,325,Lasse_Hallström,529
2996,Safe_House,Action|Crime|Mystery|Thriller,2012,6.8,298,115,126149655,166693,36237,1,cia|cia_agent|consulate|on_the_run|safe_house,http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1,276,English,USA,R,85000000,2.35,19000,Color,Denzel_Washington,18000,Ryan_Reynolds,16000,Sam_Shepard,820,Daniel_Espinosa,79
2997,Safe_Men,Comedy|Crime,1998,6.1,33,88,21210,2735,1141,0,gangster|organized_crime|robbery|rosh_hashanah|safecracking,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,52,English,USA,R,1000000,1.85,157,Color,Harvey_Fierstein,499,Michael_Lerner,230,Josh_Pais,117,John_Hamburg,29
2998,Safety_Not_Guaranteed,Comedy|Drama|Romance,2012,7,271,86,4007792,101287,2714,0,classified_ad|intern|magazine|time_machine|time_travel,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,260,English,USA,R,750000,2.35,31000,Color,Mary_Lynn_Rajskub,934,Mark_Duplass,830,Jeff_Garlin,522,Colin_Trevorrow,365
2999,Sahara,Action|Adventure|Comedy|Thriller,2005,6,163,124,68642452,77673,13073,3,beach|civil_war|desert|dictator|ship,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463,English,UK,PG-13,130000000,2.35,0,Color,Matthew_McConaughey,11000,Rainn_Wilson,973,Delroy_Lindo,848,Breck_Eisner,42
3000,Saint_John_of_Las_Vegas,Comedy|Drama,2009,5.8,45,85,100669,2522,36885,1,city_name_in_title|male_frontal_nudity|place_name_in_title,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,11,English,USA,R,3800000,2.35,407,Color,Peter_Dinklage,22000,Steve_Buscemi,12000,Romany_Malco,966,Hue_Rhodes,0
3001,Saint_Ralph,Comedy|Drama|Sport,2004,7.6,47,98,795126,4976,955,1,boston_marathon|coma|marathon|miracles|running,http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1,52,English,Canada,PG-13,6000000,1.85,989,Color,Campbell_Scott,393,Adam_Butcher,259,Gordon_Pinsent,149,Michael_McGowan,12
3002,Saints_and_Soldiers,Action|Adventure|Drama|War,2003,6.8,33,90,1310270,17725,587,0,ardennes_forest|battle_of_the_bulge|behind_enemy_lines|winter|world_war_two_in_belgium,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,157,English,USA,PG-13,780000,N\A,1000,Color,Corbin_Allred,214,Larry_Bagby,115,Kirby_Heyborne,69,Ryan_Little,38
3003,Salt,Action|Crime|Mystery|Thriller,2010,6.4,330,101,118311368,245621,12406,1,cia|on_the_run|russian|russian_spy|strong_female_lead,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514,English,USA,PG-13,110000000,2.35,23000,Color,Angelina_Jolie_Pitt,11000,Andre_Braugher,702,August_Diehl,282,Phillip_Noyce,176
3004,Salvador,Drama|History|Thriller|War,1986,7.5,48,122,N\A,15175,2762,0,1980s|el_salvador|political_thriller|reagan_administration|war_journalism,http://www.imdb.com/title/tt0091886/?ref_=fn_tt_tt_1,89,English,UK,R,4500000,1.85,1000,Color,Jim_Belushi,854,John_Savage,652,Juan_Fernández,491,Oliver_Stone,0
3005,Salvation_Boulevard,Action|Comedy|Drama|Thriller,2011,5.3,48,96,27445,3788,561,5,cross|doused_with_gasoline|pastor|security_guard|shower,http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1,31,English,USA,R,9000000,1.85,1000,Color,Jim_Gaffigan,472,Cree_Kelly,39,Mike_Eshaq,38,George_Ratliff,3
3006,Samsara,Documentary|Music,2011,8.5,115,102,2601847,22457,48,0,hall_of_mirrors|mont_saint_michel_france|palace_of_versailles|turkey_the_country|yellowstone_national_park,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,69,None,USA,PG-13,4000000,2.35,26000,Color,Collin_Alfredo_St._Dic,48,Balinese_Tari_Legong_Dancers,0,Puti_Sri_Candra_Dewi,0,Ron_Fricke,330
3007,San_Andreas,Action|Adventure|Drama|Thriller,2015,6.1,358,114,155181732,147497,16718,0,disaster_movie|earthquake|journey|natural_disaster|san_andreas_fault,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,499,English,USA,PG-13,110000000,2.35,52000,Color,Dwayne_Johnson,12000,Ioan_Gruffudd,2000,Archie_Panjabi,884,Brad_Peyton,62
3008,Sanctuary;_Quite_a_Conundrum,Comedy|Horror|Thriller,2012,5.4,13,82,N\A,133,1111,N\A,nudity|party|pirate|swimsuit|three_word_title,http://www.imdb.com/title/tt2049518/?ref_=fn_tt_tt_1,8,English,USA,N\A,200000,16,424,Color,Julianna_Pitt,785,Joe_Coffey,98,John_Lucas,84,Thomas_L._Phillips,120
3009,Sanctum,Adventure|Drama|Thriller,2011,5.9,244,108,23070045,47003,3892,0,cave|expedition|panic|rebreather|underwater,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1,215,English,USA,R,30000000,1.85,11000,Color,Ioan_Gruffudd,2000,Rhys_Wakefield,942,Richard_Roxburgh,653,Alister_Grierson,24
3010,Sands_of_Iwo_Jima,Action|Drama|Romance|War,1949,7.2,40,109,N\A,7346,510,0,battle|combat|heroic_military|sergeant|tarawa,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,69,English,USA,Approved,1000000,1.37,624,_Black_and_White,James_Brown,183,Richard_Jaeckel,102,Forrest_Tucker,88,Allan_Dwan,23
3011,Sarah's_Key,Drama|War,2010,7.5,136,111,7691700,12937,2140,2,apartment|escape|jewish_family|journalist|key,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1,73,French,France,PG-13,10000000,2.35,0,Color,Kristin_Scott_Thomas,1000,Aidan_Quinn,767,Arben_Bajraktaraj,121,Gilles_Paquet-Brenner,15
3012,Sardaar_Ji,Romance,2015,6.6,1,141,N\A,745,434,2,N\A,http://www.imdb.com/title/tt4080386/?ref_=fn_tt_tt_1,8,Panjabi,Canada,N\A,3000000,N\A,50,Color,Bhavkhandan_Singh_Rakhra,258,Neeru_Bajwa,85,Diljit_Dosanjh,32,Rohit_Jugraj,2
3013,Sausage_Party,Adventure|Animation|Comedy|Fantasy,2016,7.5,65,89,N\A,3302,15795,0,bread|coarse_language|f_word|sausage|tricked_into_lesbian_sex,http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1,14,English,USA,R,19000000,1.85,13000,Color,James_Franco,11000,Salma_Hayek,4000,Anders_Holm,365,Greg_Tiernan,5
3014,Savage_Grace,Drama,2007,5.9,121,97,434417,8867,15093,1,incest|male_nudity|older_man_younger_woman_relationship|orgasm|son_murders_mother,http://www.imdb.com/title/tt0379976/?ref_=fn_tt_tt_1,65,English,Spain,Not_Rated,4600000,1.85,0,Color,Eddie_Redmayne,13000,Elena_Anaya,1000,Stephen_Dillane,577,Tom_Kalin,4
